volume,sex
1287.7165748748566,male
1217.192057364511,male
1283.1303101887827,male
1012.7752673985215,male
1193.7901578072067,male
1252.7782668740615,male
982.1902941361141,male
1145.1830330039159,male
1240.0239908173135,male
1308.5082759933412,male
1258.3560487833138,male
1119.6188645386728,male
1265.965179210298,male
1322.315661663357,male
1073.7565614691755,male
1163.0945767065803,male
1220.9589830262532,male
1354.0192339349387,male
1264.5105619814276,male
1211.7282882074808,male
1168.9198749493517,male
1081.4278369981803,male
1177.4213780665145,male
1297.8111054743115,male
1084.6451697133002,male
1294.6293063463022,male
1191.7831427451747,male
1311.925072191421,male
1265.6608587177427,male
1224.36993706515,male
1245.3517725426325,male
1187.4451824916853,male
1170.0091199920578,male
1265.908959236945,male
1313.9387768072531,male
1216.4718993041756,male
1280.4464224072583,male
1366.2295953874102,male
1237.172039767973,male
1244.0175840973957,male
1236.2092890141987,male
1069.9010016001369,male
1475.9862584871066,male
1198.5430101646887,male
1256.7176255526015,male
1278.5692080470128,male
1276.9277136532314,male
1296.2492108265255,male
1424.8116032993717,male
1293.446639258575,male
1452.04796463366,male
1267.7344909557712,male
1386.3377569628958,male
1083.8251036584584,male
1432.4024495450162,male
1134.8408151142605,male
1125.966797757579,male
1328.964299162963,male
1328.343784044213,male
1247.92106343662,male
1122.699962240563,male
1368.8171963135846,male
1269.4008687427229,male
1119.0217426219601,male
1131.9355150702788,male
1041.5332936593268,male
1213.6474840051515,male
1093.4539036687415,male
1250.378942546633,male
1412.2554015054595,male
1100.189948935229,male
1257.3068847795948,male
1265.250194681663,male
1287.399031267878,male
1094.7768714268132,male
1253.15500233705,male
1446.1836752636832,male
1363.9691952450828,male
1220.6365632234615,male
1283.7742335595044,male
1239.94926882468,male
1292.5020749345272,male
1371.5057281892505,male
1281.3653576768731,male
1133.6909938508145,male
1347.4152800303318,male
1103.824287760438,male
1306.4906030829095,male
1126.3164637175528,male
1132.106308741627,male
1383.2784540173689,male
1212.5442558160591,male
1234.7097170685856,male
1120.2632064043798,male
1120.4293929315243,male
1235.6957524135044,male
1257.5937861785408,male
1254.4904677558309,male
1319.7761708261303,male
1379.9882128807185,male
1225.999515916474,male
1370.0752309744396,male
1049.5979017376008,male
1218.527815177726,male
1264.3288875658427,male
1234.4920789744879,male
1214.586612411791,male
1250.8030963995332,male
1038.5869941825615,male
1177.2575017152394,male
1254.7587718475868,male
1250.4491361367627,male
1231.631980411554,male
1367.3463406634212,male
1226.3036651945677,male
1210.3009106613797,male
1230.493296541524,male
1223.572547099295,male
1148.6521880952046,male
1279.3654900766983,male
1222.3630621589825,male
1286.71949813722,male
1209.3976346276852,male
1309.8956218375963,male
1139.6110143392082,male
1476.6873832437036,male
1068.5079263642338,male
1278.9660948577093,male
1100.6147335225874,male
1308.0743035832897,male
1353.729358769765,male
1221.1812285035899,male
1260.0204311597022,male
1303.7746583181981,male
1282.9867203744113,male
1281.8015803122214,male
1234.0002257698936,male
1255.246088352041,male
1179.153614778385,male
1265.5559431641245,male
1196.2602333980358,male
1321.6184987606898,male
1156.8400184776776,male
1262.920540786333,male
1239.842897635946,male
1301.7539265318105,male
1254.0150509558966,male
1308.6348262258991,male
1168.1533260395388,male
1297.8796789804312,male
1239.6011416295185,male
1427.1807089688564,male
1237.2338759834668,male
1120.4307292454505,male
1161.9351228166254,male
1109.1280478649392,male
1334.9493685742302,male
1221.7402749580278,male
1198.9539928024706,male
1183.2068783968634,male
1348.5050796951793,male
1238.4599406895095,male
1193.3112103427393,male
1245.523385456537,male
1108.8277087764388,male
1306.9141832476641,male
1165.2287454822767,male
1205.5814943987027,male
1231.022462033754,male
1174.4794221975576,male
1178.3952759756244,male
1324.7027361833116,male
1224.3432072793712,male
1242.8952204890377,male
1252.1360714901484,male
1032.4146642129683,male
1103.6804875962384,male
1374.797048580449,male
1340.1292105197633,male
1193.8334956536457,male
1310.537465105688,male
1285.7247949790562,male
1377.2045658023621,male
1218.805257619964,male
1228.9889734796955,male
1301.9779944659233,male
1250.5088137561777,male
1255.0201840255377,male
1446.7719488787038,male
1159.5747368107188,male
1223.6578886056454,male
1437.8444919565536,male
1470.6163482312656,male
1337.6146480790037,male
1097.692769128198,male
1316.6009101774057,male
1315.5945703448567,male
1363.6183865851276,male
1062.051506372251,male
1315.1327724738512,male
1285.8187771551338,male
1204.3411373300291,male
1343.724860946809,male
1267.624716694554,male
1281.527706923633,male
1191.7718803217354,male
1349.215345882791,male
1300.0976530345233,male
1177.9787974477965,male
1253.2964129511251,male
1275.0922650547848,male
1090.990315120828,male
1390.3646459543875,male
1147.7131569531257,male
1199.7902778036523,male
1246.7513374894759,male
1189.5517033639942,male
1351.4594524871763,male
1206.6101910314194,male
1359.994304224981,male
1235.0341837017763,male
1192.9004394033489,male
1397.32665707397,male
1349.2611296508412,male
1404.3184189821602,male
1063.966053348726,male
1068.6922256892858,male
1139.6964699563923,male
1141.410377797859,male
1287.3168722736493,male
1309.2871727618967,male
1200.6099684780038,male
1343.8327184231177,male
1312.2562835318722,male
1254.6671005450223,male
1170.7246089709706,male
1130.8973736873634,male
1255.1415410111447,male
1280.2354144227077,male
1189.8756174514565,male
1016.9922557767524,male
1214.405551362574,male
1304.5365235741617,male
1237.6964674636151,male
1210.1003008716764,male
1134.9996674281958,male
1179.5964589138778,male
1169.0790486213757,male
1322.3194310064512,male
1346.6486941822968,male
1197.5694517450204,male
1086.3873618016332,male
1055.2080124745205,male
1210.1603032189569,male
1089.3173784444373,male
1389.9991996900417,male
1268.1327494958518,male
1125.2995805807736,male
1305.098867708629,male
1203.7714051796047,male
1378.5299568844646,male
1309.9838988819688,male
1173.0065979476276,male
1189.887194357351,male
1338.1890886858334,male
1301.687965901955,male
1292.4542723866093,male
1327.0013050528007,male
1323.4095592458214,male
1163.0782269298638,male
1281.4033291303172,male
1249.0401521156446,male
956.230722948058,male
1212.8765782785356,male
1161.8474726832105,male
1204.9023061985804,male
1311.1143253487344,male
1355.934857545711,male
1327.1704353734274,male
1348.9504800637278,male
1284.1236505671045,male
1275.0987488362725,male
1325.0311032359132,male
1260.069543510859,male
1264.589061811854,male
1289.337298906772,male
1318.801101848905,male
1292.4908730566567,male
1412.906913728587,male
1065.660487507259,male
1108.4676012303812,male
1299.3261463790973,male
1221.869975632254,male
1388.0826334292924,male
1298.3421499956237,male
1170.7582000252476,male
1386.5929282461757,male
1244.218204129446,male
1243.302205784087,male
1229.0711423967352,male
1344.6871067790878,male
1176.0661820821967,male
1134.1667783621704,male
1138.9847986534796,male
1189.6652165767725,male
1090.6005444075058,male
1155.753431417475,male
1262.036608544476,male
1125.7946727088367,male
1257.2025803915938,male
1127.8095704881212,male
1070.756443765754,male
1156.7177279853636,male
1185.8673999348332,male
1092.2540598990984,male
1275.9823576298918,male
1397.1211830438244,male
1168.8081969064413,male
1203.417499145622,male
1266.1284567908167,male
1119.6269400791634,male
1235.3993027198321,male
1160.1282440494515,male
1388.5282411232308,male
1046.7403804536505,male
1361.5810253571456,male
1175.7518444896536,male
1225.8271818344178,male
1032.3819743263539,male
1266.0294341834872,male
1302.6005559067712,male
1442.5502452997591,male
1170.0637446035112,male
1476.79175938221,male
1242.5023003217789,male
1296.8376975098536,male
1263.2654520776264,male
1441.1098349768254,male
1319.944904301898,male
1366.853996850281,male
1258.505986444296,male
1272.2239343955644,male
1379.2596478878552,male
1130.2635066859366,male
1180.216174466207,male
1289.655155795514,male
1200.5994996006075,male
1434.7261754766278,male
1115.4562088274831,male
1345.225745235054,male
1450.7712712880702,male
1316.0435174531813,male
1550.253982404656,male
1288.999705582398,male
1293.611328003779,male
1277.7082746476146,male
1176.5303969266456,male
1262.896342789933,male
1195.5894236523663,male
1210.6410865315752,male
1153.3880226252486,male
1355.2323752419559,male
1198.0258439949432,male
1242.2258618860449,male
1092.273002745388,male
1189.5291251564904,male
1184.8403377952916,male
1302.1572576607646,male
1163.9197279625978,male
1227.6726773647702,male
1259.503577667494,male
1265.7810427072016,male
1191.7940504972905,male
1347.040719020146,male
1333.98944134628,male
1154.4203277873085,male
1149.952092579221,male
1248.4881802914324,male
1100.4286871251163,male
1407.3552772234789,male
1180.6653427988979,male
1365.9673654029905,male
1205.9516086932358,male
1171.2666817872323,male
1289.2498768726623,male
1365.504662981909,male
1191.3437410606955,male
1228.5101874621762,male
1293.0113367366175,male
1256.1726430680862,male
984.5923517302342,male
1258.7647123421414,male
1281.866817864423,male
1212.0992887851912,male
1315.8350164468316,male
1023.4775905266276,male
1243.4873683535657,male
1261.141799406198,male
1128.7183193222145,male
1159.7377084751658,male
1241.496526588715,male
1072.474930574406,male
1372.064768406317,male
1318.6985761277595,male
1231.6089741752862,male
1105.8705964118978,male
1337.1992641564457,male
1276.8823828658255,male
1261.7544178591304,male
1135.2519425504734,male
1292.3149267376753,male
1225.7464941468415,male
1086.663775986376,male
1409.0925722754057,male
1129.924585907757,male
1438.1897118309748,male
1259.3278765476714,male
1414.2145765247574,male
1202.8563473877205,male
1019.3302524899367,male
1145.9327559797748,male
1333.4801754610842,male
1111.8826897181186,male
1228.2368929761708,male
1082.2971673438835,male
1457.8508375690249,male
1308.7061289777284,male
1354.0386839478208,male
1264.7816481856446,male
1291.1626631422564,male
1195.1661368311018,male
1347.2246197129791,male
1289.1499363261921,male
1191.6676818294798,male
1141.2718699188156,male
1310.7379624573261,male
1035.842391513612,male
1163.178906715083,male
1359.8050413481353,male
1203.8339914862781,male
1264.0449636341543,male
1157.3527491360805,male
1160.8637032900945,male
1170.5218704398233,male
1270.3201747483608,male
1160.5645511283265,male
1144.7019702234636,male
1279.639800517102,male
1039.3028197313233,male
1381.427105892167,male
1259.6176065360366,male
1355.5402157191452,male
1306.9616043506117,male
1187.2564814023,male
1242.0048909140764,male
1209.975844549543,male
1134.5031635321682,male
1182.820357598216,male
1182.3860376698574,male
1197.1028743023085,male
1262.5310346354593,male
1217.3775401557687,male
1322.9034344568113,male
1324.760452538374,male
1352.5917840116397,male
1172.8800853008886,male
1326.3782867800676,male
1338.1272380129078,male
1226.5666893731895,male
1214.5939621534903,male
1147.7938912695458,male
1287.3304318601865,male
1313.1051577154328,male
1084.43774001284,male
1324.9072090037635,male
1361.1365409096377,male
1186.2375080669785,male
1298.7206606631219,male
1334.417792850061,male
1214.021005382807,male
1294.4431057576753,male
1261.3208732955163,male
1131.6309218180368,male
1359.8765654311246,male
1129.1706733795302,male
1255.7487306413568,male
1417.2907950635004,male
1151.125527856451,male
1410.7139693646184,male
1528.084871081494,male
1326.7980209423324,male
1314.5103744394858,male
1289.6333689072815,male
1124.6714093744322,male
1308.9367608880239,male
1181.6427018418751,male
958.0765114692083,male
1143.5546065088124,male
1382.3774494353029,male
1240.026783030729,male
1324.7667929759828,male
1343.3430217816258,male
1314.2557654046507,male
1320.9440520191213,male
1282.3191354744672,male
1414.577889645155,male
1247.0231498519513,male
1221.0430756463245,male
1222.7460643243612,male
1105.953237829154,male
1186.767820422969,male
1124.4934842166226,male
1084.000907367856,male
1244.7666671545826,male
1172.5714843256503,male
1304.5250152969713,male
1106.803907650361,male
1334.7451240168236,male
1267.6564416785652,male
1254.7927521311542,male
1172.8585519326307,male
1300.5906419113635,male
1311.892999090666,male
1133.9466624923675,male
1153.4320407550192,male
1139.4891807989081,male
1206.07881876321,male
1194.638569587785,male
1132.2476942027724,male
1237.7789718068084,male
1148.6973599101016,male
1271.7590377801557,male
1237.3434589588855,male
1232.1798939451596,male
1276.7163499726146,male
1298.708355551741,male
1343.3937505452107,male
1239.1540144796975,male
1230.7451073245652,male
1308.564548961723,male
1155.6907466999257,male
1197.2987470860571,male
1089.075164497801,male
1064.8308496477262,male
1132.4332053581336,male
1164.6766418805767,male
1090.894811016833,male
1133.8827546527657,male
1179.7111493785949,male
1269.7281775314855,male
1264.1844460247542,male
1308.4766945762785,male
1321.4393228450942,male
1343.257405261294,male
1147.085846998443,male
1307.521050163206,male
1167.1514713871695,male
1100.4408216336526,male
1271.7980271396746,male
1159.6191440584482,male
1119.0983344182619,male
1179.254893934942,male
1161.1810610265686,male
1178.6605469362917,male
1429.5704165303464,male
1173.5941203068437,male
1318.5414373115736,male
1017.9419366409188,male
1135.5659496532428,male
1050.0047125918586,male
1248.7746267317139,male
1248.1204732920178,male
1304.0814101115952,male
1014.9189224154217,male
1091.5083911655106,male
1189.4526700320337,male
1189.8370409255658,male
1288.5859832975686,male
1364.7307960836556,male
1132.5312224975921,male
1263.4817416138765,male
1242.4541341689949,male
1165.3532723252586,male
1097.5405146531905,male
1228.5961857122957,male
1348.0722631137144,male
1347.6059464192656,male
1204.6892940888733,male
1366.6871412199614,male
1061.6001263692735,male
1196.586890137517,male
1316.849898202801,male
1349.0123470192648,male
1213.4760529307152,male
1358.7362368189065,male
1094.2425320039765,male
1375.7818041842934,male
1282.4894639753095,male
1330.8232006377057,male
1112.3312312542373,male
1119.3067322806364,male
1286.6248459248968,male
1178.072636856562,male
1146.0817754041668,male
997.0195502964204,male
1349.9381341484104,male
1124.9627389099855,male
1140.0216035410278,male
1344.5708040125196,male
1365.5739799550186,male
1384.7488921918994,male
1164.8197772717874,male
1287.7008040687317,male
1168.4138951353343,male
1275.0761765855655,male
1256.2604550752847,male
1181.569663180792,male
1243.0989466137878,male
1315.537996340248,male
1158.9810619118946,male
1085.8781101461295,male
1147.0662175331559,male
1326.486743448244,male
1307.8413796677653,male
1090.941421338154,male
1301.5185583130879,male
1210.919303852973,male
1096.1632235799118,male
1338.386726839181,male
1331.4291227846686,male
1282.4484408882738,male
1445.1192985189,male
1142.8485899231932,male
1197.8122319899558,male
1167.8959307695613,male
1172.6056528681545,male
1122.6006734654416,male
1211.8058600078323,male
1199.939141318229,male
1183.2769135694462,male
1426.5685735842433,male
1307.1253392769468,male
1256.6504613282789,male
1125.353785821344,male
1221.0466016215307,male
1128.4687892766738,male
1114.4640738233888,male
1099.0418320885674,male
1292.8843822131098,male
1196.6120644743316,male
1525.531237680574,male
1225.117797223173,male
1120.3000226666923,male
1228.5426200398156,male
1363.6777022398492,male
1199.077187799279,male
1305.834863869342,male
1301.44932354541,male
1260.3952697937102,male
1197.0298650026866,male
1244.6658336238088,male
1110.4330700898108,male
1232.1691450889043,male
1292.1692397776392,male
1342.58137231709,male
1134.7359878076804,male
1193.8652577552111,male
1188.0374116813452,male
1229.7336661730017,male
1403.2728654015818,male
1133.9287461075808,male
1249.760411503451,male
1340.8596750855706,male
1228.1003154958717,male
1113.3345625444067,male
1085.306428689392,male
1332.23071506057,male
1280.3468931990703,male
1161.1118376972165,male
1338.6386925799409,male
1199.0039683113523,male
1437.4145872804888,male
1268.0726063021648,male
1222.7844975369235,male
1177.77593793345,male
1163.5923102769375,male
1345.027292833179,male
1259.9956399854677,male
1233.5476663939005,male
1159.924892614883,male
1115.9405890414807,male
1162.041531507037,male
1318.2473226460547,male
1322.1571045411008,male
1233.0721522131207,male
1268.152447817295,male
1194.925639031676,male
1149.2539975840696,male
996.1962911542003,male
1117.1092202460268,male
1163.9208432792832,male
1165.3873816546222,male
1312.3053200890874,male
1234.9448744106194,male
1424.676227150379,male
1159.2000142505922,male
1286.9572982113727,male
1289.9512568670139,male
1164.5920825270048,male
1074.559379302339,male
1068.2475886824561,male
1242.66034756564,male
1115.3731694120675,male
1203.9791615747233,male
1213.8669048051079,male
1186.4614085219862,male
1247.9985506693538,male
1082.5533799585103,male
1241.8553624756241,male
1216.8312003117894,male
1309.0170528796332,male
1242.7918849569442,male
1369.5436931297832,male
1260.2738636598574,male
1215.638137889721,male
1435.037544925163,male
1156.9639778138721,male
1428.1180786355621,male
1270.6506248451765,male
1380.4767858567448,male
1177.5359275009891,male
1206.6749110988303,male
1171.2588972414176,male
1277.636791788514,male
1192.6482111058324,male
1192.0048649445334,male
1283.6600875276538,male
1361.9926634412082,male
1041.850801964925,male
1263.043804626628,male
1055.3115726299625,male
1362.0415094825178,male
1244.5561956321712,male
948.2249658968772,male
1184.1403855558108,male
1239.0510334713576,male
1184.3043889787534,male
1258.8840055584556,male
1297.1388189796032,male
1458.392071249004,male
1136.129606876789,male
1215.3265060992776,male
1273.9868339527013,male
1429.9536426067486,male
1426.5744048298966,male
1051.387787955123,male
1311.560663274825,male
1120.7112041805797,male
1021.7987374099719,male
1272.4923194081568,male
1262.5129100469107,male
1291.2417726161832,male
1283.8495716037132,male
1250.925867192494,male
1231.6288311271146,male
1259.3375311667567,male
1224.511638258839,male
1237.6856144942271,male
1202.8341807051727,male
1267.188415045113,male
1368.9519395633063,male
1123.8197985610902,male
1114.725789339704,male
1311.1401194819803,male
1282.509228581463,male
1189.3507716013698,male
1253.3980589994178,male
1294.9443246123712,male
1407.4390388867814,male
1288.0833510438451,male
1154.808055621444,male
1232.5772204255086,male
1174.6448241387125,male
1184.438330297109,male
1124.4837611399926,male
1259.7900349752247,male
1120.9902254299377,male
1399.2731045128724,male
1048.266194382563,male
1236.0628126083825,male
1141.588234842819,male
1234.2729598864162,male
1148.30292501767,male
1243.363527318082,male
1433.5943726368055,male
1187.879977240413,male
1152.6131402575315,male
1166.450715800286,male
1191.2665984115454,male
1295.9402422689955,male
1297.4909552393515,male
1276.1839642930481,male
1292.3688605322698,male
1357.6918753866055,male
1095.490005431228,male
1320.5698914045045,male
1328.2951286138336,male
1337.6225769699963,male
1385.7214280234234,male
1149.4907090669535,male
1090.5130165867636,male
1338.722863981498,male
1289.5747089289466,male
1413.6097225554624,male
1255.621319033047,male
1084.8662752526566,male
1125.250107282828,male
1113.1445968797525,male
1076.389929171758,male
1295.5847526013852,male
1324.1409683743973,male
1264.2365226666043,male
1161.2086758341134,male
1037.5420467598049,male
1228.6526655656828,male
1477.057169950622,male
1271.9226762146586,male
1174.9047434161907,male
1225.9596417022906,male
1027.6768080292336,male
1377.1375931647467,male
1251.9177713063941,male
1143.5293190118439,male
1204.4372786142112,male
1433.7015562935094,male
1119.6366613095322,male
1159.6596517751523,male
1257.154442311091,male
1186.0825877023465,male
1258.228018018667,male
1240.4775288704354,male
1259.5081159990807,male
1308.1626724390962,male
1317.4624137217436,male
1289.4011289358525,male
1302.138118933895,male
1288.902762232691,male
1238.0055757820007,male
1135.7489958124452,male
1320.9802236682024,male
1278.5878055941862,male
1117.9091722501048,male
1150.6451361266784,male
1167.6876451818932,male
1432.2142660197246,male
1119.230663634394,male
1303.3934132740235,male
1228.7369826925267,male
1370.9514361019612,male
1316.2682443639574,male
1292.580099496764,male
1348.4554905956184,male
1143.3134927695787,male
1189.713268837556,male
1113.7325696354037,male
1281.0612042230646,male
1197.1828141840624,male
1459.0019514503601,male
1302.9976620798072,male
1045.4209716118037,male
1210.6288516246473,male
1353.9884450192776,male
1240.2685549228788,male
1418.8445454391847,male
1316.0096860531032,male
1102.697816383059,male
1202.1861775784705,male
1195.807168517304,male
1209.2697189921064,male
1357.4119172601004,male
1421.4582126531539,male
1317.2312379729212,male
1192.6592592487968,male
1215.6523535569474,male
1203.820009664409,male
1272.5585025911332,male
1100.641410257829,male
1163.9056859151974,male
1235.2206795607176,male
1091.5276229499873,male
1305.6178619809466,male
1291.8589132935613,male
1262.5072272129282,male
1360.6766040481536,male
1347.763842393254,male
1348.4684893095969,male
1296.5986844357749,male
1350.4394898371315,male
1119.2388443507919,male
1108.8300001882753,male
1173.5041310117804,male
1168.7796493301425,male
1337.5787240932195,male
1138.9754186724333,male
1053.4575366649467,male
1269.714320543963,male
1146.3168643600848,male
1195.657204654086,male
1359.7032995481154,male
1308.239526377946,male
1250.2403759837848,male
1096.9661140250264,male
1266.8715028699967,male
945.3992421166556,male
1028.2712057528668,male
1238.9723483874361,male
1153.8756333063016,male
1204.8302736175838,male
1006.9195076701733,male
1434.7586920295776,male
1429.9765400292074,male
1067.2415859155042,male
1302.6980343516552,male
1274.8011637982845,male
1234.1091787049656,male
1143.334134373483,male
1367.0713922571379,male
1217.309085304399,male
1091.8901072721487,male
1079.5777226458056,male
1137.0491802184483,male
1179.949747265223,male
1239.9087799150373,male
1161.8648000725282,male
1210.7038320200943,male
1189.2213857972322,male
1235.0884139414932,male
1232.9531159081953,male
1383.5400291627097,male
1218.4509025543334,male
1306.9847335123861,male
1291.2109432390082,male
1234.6722468643773,male
1251.0818303612596,male
1066.9220299920012,male
1284.5890457165444,male
1337.796357314467,male
1398.4925321526678,male
1232.6044927675368,male
1312.946529013384,male
1372.279503560817,male
1164.9232090875319,male
1302.1356074335433,male
1259.8426333968978,male
1212.7007123152214,male
1348.7645990634971,male
1190.949197847655,male
1335.813455058731,male
1160.8052861479537,male
1192.0295550335268,male
1131.1000099277023,male
1377.2909171439326,male
1042.5215601062132,male
1335.787810451854,male
1078.224997548141,male
1205.381037332422,male
1341.6050672311703,male
1434.6834178079407,male
1293.7433426341177,male
1248.4561932273707,male
1131.072381373929,male
1190.9167599047998,male
1049.2827575618298,male
1069.5607539476002,male
1179.699111259033,male
1246.7930445080306,male
1255.8229693313544,male
1231.3909708414,male
1094.9278175764164,male
1371.5064117375975,male
1318.3538333301542,male
1324.0393782704534,male
1287.891331318492,male
1229.5897928999614,male
1556.9017320835308,male
1104.0666152653519,male
1342.7416051517444,male
1284.2183361415337,male
1178.2600326449065,male
1228.2474987824828,male
1108.934741032125,male
1110.1907205133998,male
1135.1358410623084,male
1361.9889578746786,male
1113.7441913324,male
1241.2660833579134,male
1253.7405442234656,male
1114.049650916174,male
1269.6890343888394,male
1343.1327848697908,male
1285.4995630143815,male
1401.096987558593,male
1275.009763983256,male
1165.0519642068602,male
1333.163101142117,male
1266.635607113262,male
1157.4262965253517,male
1277.503496261429,male
1029.329977954004,male
977.7338209627652,male
1214.8362388149555,male
1315.3251616627858,male
1162.358927025368,male
1251.8556402436973,male
1247.9917415131583,male
1398.0375067397192,male
1230.8086684267955,male
1198.5214755608122,male
1077.1266439350784,male
1171.3856377309432,male
1093.1653756630344,male
1403.6130467382015,male
1526.141490333795,male
1209.4412801656363,male
1271.4867311619064,male
1277.7309752589435,male
1078.1505351141495,male
978.0906853641624,male
1166.5869297873855,male
1373.9103962985935,male
1193.109299774496,male
1275.9397341377394,male
1304.9145027604125,male
1206.936997719498,male
1299.3845070559782,male
1258.0783559763386,male
1089.8616233632042,male
1235.848060608633,male
1301.1171289403135,male
1128.7957164309,male
1356.9907141004487,male
1342.7028723307585,male
1140.4367497213443,male
1198.7963320761423,male
1247.6724095836103,male
1243.228852429888,male
1284.0000501451195,male
1074.2902381709387,male
1338.2317090757256,male
1315.1535121437637,male
1222.6961308598595,male
1144.7893076989992,male
1214.0587897357025,male
1195.136832148599,male
1285.217318769666,male
1268.1817005092714,male
1365.9371929060023,male
1134.1676864650044,male
1292.2449126085448,male
1175.9091276346633,male
1267.8144623782505,male
1215.993136911925,male
1192.6233861978442,male
1171.5096025364421,male
1062.588480661764,male
1313.0538618979908,male
1159.128448025373,male
1267.8263153771522,male
1225.6356275316095,male
1164.2516989642702,male
1400.8565534223499,male
1240.4989483727604,male
1274.9345327184672,male
1211.6303300946036,male
1343.4410447806931,male
1075.3122460428526,male
1326.1463514546572,male
1366.150802165529,male
1287.843447198843,male
1279.103545471111,male
1307.761919251529,male
1377.9578699817528,male
1300.995080897581,male
1256.4808528328792,male
1205.6389889646036,male
1263.6151186378208,male
1278.8487765261925,male
1112.3206341901473,male
1348.0611344350446,male
1183.52708255858,male
1182.0855242592695,male
1204.4489575799498,male
1320.6534676753506,male
1149.7178012245784,male
1239.0944398033791,male
1194.7560764252983,male
1434.7217273450096,male
1157.353658355143,male
1135.7254924275771,male
1098.8533986601929,male
1097.5289072744517,male
1258.0998653334505,male
1062.7747587144604,male
1273.8991138380072,male
1262.5842629415,male
1320.4570613528879,male
1140.9489523251546,male
1407.258886346957,male
1207.7109836983159,male
1259.5251656901385,male
1117.9405252339313,male
1180.0919855573736,male
1308.3269664844693,male
1201.6549779219754,male
1171.0648776033731,male
1284.8112100298783,male
1354.371798180516,male
1302.6889401408314,male
1181.2012386725103,male
1337.5702739041712,male
1364.9160861170303,male
1009.4732130058782,male
1109.3202545930528,male
1275.0460243669902,male
1310.1123196567073,male
1112.3170872195258,male
1186.8322487412788,male
1336.7745780345447,male
1237.0529939523624,male
1190.3579019784495,male
1169.6159325558335,male
1220.134520189912,male
1385.3997618031337,male
1248.6722963006575,male
1121.4217909646131,male
1355.1543112430365,male
1223.4535528893582,male
1163.8287011594637,male
1366.7027739474654,male
1070.9899395452278,male
1380.865239040641,male
1196.6980722097323,male
1159.5411866136708,male
1361.3886473934099,male
1171.8027520069484,male
1047.609186173851,male
1228.4974935986147,male
1220.0861342045532,male
1227.3350063392502,male
1322.2105202924909,male
1277.585441255313,male
1421.959902493692,male
1241.0285637724608,male
1210.7118221082326,male
1226.1757711616165,male
1262.6160536390637,male
1240.0059300266066,male
1277.3541542615471,male
1184.8366266349294,male
1077.0515630102968,male
1281.0787811534742,male
1307.2568653062626,male
1155.1361698713295,male
1054.1649719033835,male
1336.5132928506189,male
1053.403736113803,NA
917.8586855428412,NA
1131.5438270537506,NA
1141.03451753227,NA
1058.3343674308574,NA
1051.3249891183636,NA
907.7803847117423,NA
1123.32061284208,NA
1069.4039243499979,NA
1124.2160934639126,NA
1099.627633317235,NA
1124.3629115541642,NA
1138.4424668773363,NA
1131.8052409756822,NA
1157.733348098622,NA
1075.8956538661434,NA
1282.7740945710364,NA
1089.2815513110438,NA
922.4757852082303,NA
1284.7407707943796,NA
1166.2794396061945,NA
1034.271111585617,NA
1201.0098373205788,NA
1229.4567555313697,NA
1106.0237006310065,NA
1155.1052111654822,NA
1195.7819216498795,NA
1054.8739177345903,NA
1234.0964012317402,NA
1146.5214907327504,NA
1164.0414373521871,NA
1151.9682815363349,NA
1152.1319751400442,NA
1062.1820250702724,NA
1202.0938278197782,NA
1192.6103751161988,NA
1120.456092053537,NA
1148.5371205014344,NA
1170.0165793109206,NA
1173.36682224424,NA
1179.4197660854702,NA
1062.054213532678,NA
1078.1540078667554,NA
1209.6444752883042,NA
862.6169705380889,NA
1183.7402131663148,NA
1255.7707603990125,NA
1135.3073532569354,NA
1071.7781941831834,NA
1078.1241840935418,NA
1103.894939596663,NA
1131.4071922138921,NA
1209.1468348955063,NA
1022.5363282653633,NA
1052.2780227572819,NA
1202.4169122957094,NA
1068.8306351600268,NA
1103.9289364831643,NA
1070.0569417711608,NA
1112.7458831857016,NA
1284.6932984613452,NA
1258.464636403976,NA
1300.6417451045572,NA
1359.4167197204613,NA
1146.014720415774,NA
1032.8488173130477,NA
1110.933657576045,NA
1143.6254315447666,NA
1168.3435213346627,NA
1143.7062421515268,NA
1140.5169039109937,NA
919.1102009103466,NA
958.7055188810459,NA
1244.321211738536,NA
1255.4653073208,NA
999.5547784965236,NA
1105.7308142780294,NA
1224.6436481637386,NA
1163.22591790599,NA
1186.3153445234948,NA
981.8927370448216,NA
1110.865388925392,NA
1073.983242441203,NA
1141.0745267591742,NA
1134.4656716768297,NA
1138.0280921136746,NA
1187.750121205651,NA
1176.8611840974459,NA
1153.7586255868785,NA
1120.7018969026485,NA
1219.5993428641184,NA
1080.1134610075792,NA
1086.6194503200397,NA
1084.7582864397389,NA
1205.257958566834,NA
1229.597528560398,NA
1069.6261935839327,NA
1193.0546382518003,NA
1211.0942988997497,NA
1035.2921827379962,NA
1108.6661088481428,NA
1001.7407276786275,NA
980.0112420066035,NA
1151.304616718719,NA
1091.5536138544826,NA
1081.5259605742044,NA
1185.873184770861,NA
1044.1161020585007,NA
1093.0771889520483,NA
1001.7423300040202,NA
1199.7821328653642,NA
1175.4395146885404,NA
1132.8882113231668,NA
1070.353518754834,NA
963.8781476703684,NA
1190.8640777056617,NA
1086.6998623534978,NA
1247.406621375985,NA
1204.2505727432576,NA
1127.2944244381133,NA
1126.199939058463,NA
1122.1330229935904,NA
